time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,dram,other,sum,
130.0,2.927516,0.5897036,0.202689,0.478761,0.304033,1.013809,0.522395,2.02327,0,0.0009334,73.06311
132.0,2.871172,0.5786181,0.202689,0.47109,0.304033,0.996384,0.50726,1.99072,0,0.000923899999999,73.92289
134.0,2.877089,0.5799423,0.202689,0.471926,0.304033,1.000732,0.518268,1.99629,0,0.000930699999999,74.9519
136.0,2.908739,0.5862245,0.202689,0.476041,0.304033,1.00767,0.515974,2.01218,0,0.0009395,76.01449
138.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,76.93027
140.0,2.888467,0.5826352,0.202689,0.473182,0.304033,1.003184,0.519644,2.00115,0,0.0009258,77.97591
142.0,2.904536,0.5849837,0.202689,0.475692,0.304033,1.00823,0.515516,2.01357,0,0.000920300000001,79.01017
144.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,79.95197
146.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,80.95257
148.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,81.96734
150.0,2.896003,0.5838138,0.202689,0.474228,0.304033,1.003403,0.513223,2.00389,0,0.000927199999999,82.98221
152.0,2.929858,0.5899318,0.202689,0.479249,0.304033,1.017909,0.526065,2.03091,0,0.0009352,84.08158
154.0,2.853989,0.5750554,0.202689,0.468998,0.304033,0.991332,0.503591,1.98101,0,0.000932599999999,84.88163
156.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,85.95348
158.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,87.04186
160.0,2.874822,0.5793037,0.202689,0.471648,0.304033,0.999321,0.507719,1.99696,0,0.0009343,87.93743
162.0,2.87586,0.5800732,0.202689,0.471369,0.304033,0.999177,0.514599,1.99422,0,0.000929799999999,88.94295
164.0,2.923924,0.5886854,0.202689,0.478482,0.304033,1.013416,0.521937,2.02257,0,0.000923600000001,90.05666
